FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
sp8.2127.a.fits,A,4407,target,moving,+22:53:44.00,+01:12:14.6,2001/8/24,15:11.6,52145.46888,1.057,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2128.b.fits,B,4407,target,moving,+22:53:43.89,+01:12:21.1,2001/8/24,17:34.1,52145.47053,1.058,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2129.a.fits,A,4407,target,moving,+22:53:43.68,+01:12:13.0,2001/8/24,20:46.3,52145.47276,1.059,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2130.b.fits,B,4407,target,moving,+22:53:43.60,+01:12:20.1,2001/8/24,23:09.5,52145.47442,1.06,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2131.b.fits,B,4407,target,moving,+22:53:43.50,+01:12:19.6,2001/8/24,25:27.0,52145.47601,1.061,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2132.a.fits,A,4407,target,moving,+22:53:43.38,+01:12:12.1,2001/8/24,27:49.5,52145.47766,1.062,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2133.a.fits,A,4407,target,moving,+22:53:43.27,+01:12:11.3,2001/8/24,30:07.0,52145.47925,1.063,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2134.b.fits,B,4407,target,moving,+22:53:43.17,+01:12:18.0,2001/8/24,32:29.5,52145.4809,1.064,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2135.a.fits,A,389,target,moving,+23:05:24.07,+06:02:44.8,2001/8/24,40:38.6,52145.48656,1.036,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2136.b.fits,B,389,target,moving,+23:05:24.00,+06:02:51.9,2001/8/24,42:44.1,52145.48801,1.037,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2137.b.fits,B,389,target,moving,+23:05:23.89,+06:02:51.5,2001/8/24,44:44.7,52145.48941,1.038,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2138.a.fits,A,389,target,moving,+23:05:23.78,+06:02:43.7,2001/8/24,46:50.2,52145.49086,1.04,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2139.a.fits,A,389,target,moving,+23:05:23.70,+06:02:43.5,2001/8/24,48:50.7,52145.49225,1.041,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2140.b.fits,B,389,target,moving,+23:05:23.62,+06:02:50.5,2001/8/24,50:56.3,52145.49371,1.042,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2141.b.fits,B,389,target,moving,+23:05:23.53,+06:02:50.1,2001/8/24,52:56.8,52145.4951,1.044,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2142.a.fits,A,389,target,moving,+23:05:23.41,+06:02:42.3,2001/8/24,55:02.4,52145.49656,1.046,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2143.a.fits,A,389,target,moving,+23:05:23.34,+06:02:41.9,2001/8/24,57:02.9,52145.49795,1.047,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2144.b.fits,B,389,target,moving,+23:05:23.25,+06:02:48.9,2001/8/24,59:08.4,52145.4994,1.049,15,4,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2145.a.fits,A,land_ 115-271,standard,moving,+23:42:41.68,+00:45:12.1,2001/8/24,03:22.6,52145.50235,1.059,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2146.b.fits,B,land_ 115-271,standard,moving,+23:42:41.69,+00:45:19.5,2001/8/24,04:24.3,52145.50306,1.059,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2147.b.fits,B,land_ 115-271,standard,moving,+23:42:41.66,+00:45:19.4,2001/8/24,05:21.0,52145.50372,1.06,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2148.a.fits,A,land_ 115-271,standard,moving,+23:42:41.63,+00:45:12.0,2001/8/24,06:22.7,52145.50443,1.06,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2149.a.fits,A,land_ 115-271,standard,moving,+23:42:41.62,+00:45:12.0,2001/8/24,07:19.5,52145.50509,1.06,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2150.b.fits,B,land_ 115-271,standard,moving,+23:42:41.62,+00:45:19.4,2001/8/24,08:21.1,52145.5058,1.061,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2151.b.fits,B,land_ 115-271,standard,moving,+23:42:41.60,+00:45:19.4,2001/8/24,09:17.8,52145.50646,1.061,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2152.a.fits,A,land_ 115-271,standard,moving,+23:42:41.58,+00:45:11.9,2001/8/24,10:19.6,52145.50717,1.061,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2153.a.fits,A,land_ 115-271,standard,moving,+23:42:41.55,+00:45:12.1,2001/8/24,11:16.3,52145.50783,1.062,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
sp8.2154.b.fits,B,land_ 115-271,standard,moving,+23:42:41.54,+00:45:19.3,2001/8/24,12:18.0,52145.50854,1.062,3,10,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4557,F8,HighPM*,10.305,9.693,9.545681,8.517,8.259,8.138,
flat2155.a.fits,A,flat lamp,calibration,fixed,+23:42:41.54,+00:45:11.7,2001/8/24,14:00.1,52145.50972,1.062,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2156.a.fits,A,flat lamp,calibration,fixed,+23:42:41.53,+00:45:11.7,2001/8/24,14:23.6,52145.51,1.063,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2157.a.fits,A,flat lamp,calibration,fixed,+23:42:41.53,+00:45:11.7,2001/8/24,14:47.1,52145.51027,1.063,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2158.a.fits,A,flat lamp,calibration,fixed,+23:42:41.53,+00:45:11.7,2001/8/24,15:10.6,52145.51054,1.063,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2159.a.fits,A,flat lamp,calibration,fixed,+23:42:41.53,+00:45:11.7,2001/8/24,15:34.1,52145.51081,1.063,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
arc2160.a.fits,A,arc lamp,calibration,fixed,+23:42:41.53,+00:45:11.7,2001/8/24,16:04.7,52145.51117,1.063,0.18,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2161.a.fits,A,2851,target,moving,+23:37:46.48,-17:06:57.8,2001/8/24,28:15.1,52145.51962,1.275,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2162.b.fits,B,2851,target,moving,+23:37:46.40,-17:06:51.3,2001/8/24,30:37.6,52145.52127,1.278,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2163.b.fits,B,2851,target,moving,+23:37:46.29,-17:06:51.7,2001/8/24,32:55.1,52145.52286,1.281,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2164.a.fits,A,2851,target,moving,+23:37:46.17,-17:06:59.9,2001/8/24,35:17.7,52145.52451,1.284,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2165.a.fits,A,2851,target,moving,+23:37:46.08,-17:07:00.5,2001/8/24,37:37.6,52145.52613,1.288,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2166.b.fits,B,2851,target,moving,+23:37:45.99,-17:06:53.9,2001/8/24,40:00.2,52145.52778,1.291,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2167.b.fits,B,2851,target,moving,+23:37:45.89,-17:06:54.4,2001/8/24,42:17.6,52145.52937,1.295,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2168.a.fits,A,2851,target,moving,+23:37:45.76,-17:07:02.5,2001/8/24,44:40.2,52145.53102,1.299,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2169.a.fits,A,2851,target,moving,+23:37:45.67,-17:07:03.2,2001/8/24,46:57.7,52145.53261,1.302,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2170.b.fits,B,2851,target,moving,+23:37:45.57,-17:06:56.4,2001/8/24,49:20.3,52145.53426,1.307,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2171.a.fits,A,2851,target,moving,+23:37:45.48,-17:07:04.4,2001/8/24,51:53.8,52145.53604,1.312,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2172.b.fits,B,2851,target,moving,+23:37:45.45,-17:06:57.7,2001/8/24,54:16.4,52145.53769,1.316,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2173.b.fits,B,2851,target,moving,+23:37:45.37,-17:06:58.3,2001/8/24,56:33.8,52145.53928,1.321,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2174.a.fits,A,2851,target,moving,+23:37:45.29,-17:07:06.5,2001/8/24,58:56.4,52145.54093,1.326,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2175.a.fits,A,82,target,moving,+23:59:00.90,-02:36:57.2,2001/8/24,06:57.9,52145.5465,1.12,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2176.b.fits,B,82,target,moving,+23:59:00.86,-02:36:50.2,2001/8/24,08:56.7,52145.54788,1.122,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2177.b.fits,B,82,target,moving,+23:59:00.78,-02:36:50.5,2001/8/24,10:50.6,52145.5492,1.125,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2178.a.fits,A,82,target,moving,+23:59:00.72,-02:36:58.5,2001/8/24,12:49.5,52145.55057,1.128,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2179.a.fits,A,82,target,moving,+23:59:00.67,-02:36:58.9,2001/8/24,14:43.4,52145.55189,1.131,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2180.b.fits,B,82,target,moving,+23:59:00.65,-02:36:51.7,2001/8/24,16:42.3,52145.55327,1.134,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2181.b.fits,B,82,target,moving,+23:59:00.61,-02:36:52.1,2001/8/24,18:36.2,52145.55459,1.137,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2182.a.fits,A,82,target,moving,+23:59:00.55,-02:37:00.0,2001/8/24,20:35.1,52145.55596,1.14,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2183.a.fits,A,82,target,moving,+23:59:00.52,-02:37:00.4,2001/8/24,22:28.9,52145.55728,1.143,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2184.b.fits,B,82,target,moving,+23:59:00.50,-02:36:53.2,2001/8/24,24:27.8,52145.55866,1.147,40,2,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2185.a.fits,A,3734,target,moving,+00:16:32.98,+02:29:27.0,2001/8/24,30:20.4,52145.56274,1.091,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2186.b.fits,B,3734,target,moving,+00:16:32.93,+02:29:34.5,2001/8/24,32:43.0,52145.56439,1.095,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2187.b.fits,B,3734,target,moving,+00:16:32.88,+02:29:34.0,2001/8/24,35:00.4,52145.56598,1.098,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2188.a.fits,A,3734,target,moving,+00:16:32.84,+02:29:26.1,2001/8/24,37:23.0,52145.56763,1.102,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2189.a.fits,A,3734,target,moving,+00:16:32.81,+02:29:25.7,2001/8/24,39:40.4,52145.56922,1.105,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2190.b.fits,B,3734,target,moving,+00:16:32.78,+02:29:32.7,2001/8/24,42:02.9,52145.57087,1.109,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2191.b.fits,B,3734,target,moving,+00:16:32.71,+02:29:32.5,2001/8/24,44:20.4,52145.57246,1.113,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2192.a.fits,A,3734,target,moving,+00:16:32.65,+02:29:24.5,2001/8/24,46:43.1,52145.57411,1.117,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2193.a.fits,A,3734,target,moving,+00:16:32.58,+02:29:24.0,2001/8/24,49:02.7,52145.57573,1.121,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2194.b.fits,B,3734,target,moving,+00:16:32.52,+02:29:31.2,2001/8/24,51:25.2,52145.57737,1.126,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2195.a.fits,A,3734,target,moving,+00:16:32.43,+02:29:23.2,2001/8/24,54:30.4,52145.57952,1.132,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2196.b.fits,B,3734,target,moving,+00:16:32.39,+02:29:30.3,2001/8/24,56:53.0,52145.58117,1.137,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2197.b.fits,B,3734,target,moving,+00:16:32.34,+02:29:29.9,2001/8/24,59:10.5,52145.58276,1.142,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2198.a.fits,A,3734,target,moving,+00:16:32.30,+02:29:21.9,2001/8/24,01:33.0,52145.58441,1.147,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2199.a.fits,A,3734,target,moving,+00:16:32.27,+02:29:21.5,2001/8/24,03:50.4,52145.586,1.152,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2200.b.fits,B,3734,target,moving,+00:16:32.30,+02:29:28.6,2001/8/24,06:12.9,52145.58765,1.157,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2201.a.fits,A,716,target,moving,+00:16:31.08,-04:03:42.1,2001/8/24,13:07.2,52145.59244,1.233,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2202.b.fits,B,716,target,moving,+00:16:31.08,-04:03:35.2,2001/8/24,15:29.7,52145.59409,1.24,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2203.b.fits,B,716,target,moving,+00:16:31.06,-04:03:35.6,2001/8/24,17:47.1,52145.59568,1.246,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2204.a.fits,A,716,target,moving,+00:16:31.05,-04:03:43.6,2001/8/24,20:09.6,52145.59733,1.254,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2205.a.fits,A,716,target,moving,+00:16:31.09,-04:03:44.2,2001/8/24,22:27.1,52145.59892,1.261,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2206.b.fits,B,716,target,moving,+00:16:31.13,-04:03:37.1,2001/8/24,24:49.6,52145.60057,1.269,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2207.b.fits,B,716,target,moving,+00:16:31.11,-04:03:37.8,2001/8/24,27:07.0,52145.60216,1.277,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2208.a.fits,A,716,target,moving,+00:16:31.07,-04:03:45.7,2001/8/24,29:29.5,52145.60381,1.285,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2209.a.fits,A,716,target,moving,+00:16:31.06,-04:03:46.2,2001/8/24,31:47.0,52145.6054,1.293,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2210.b.fits,B,716,target,moving,+00:16:31.09,-04:03:39.3,2001/8/24,34:09.5,52145.60705,1.302,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2211.a.fits,A,716,target,moving,+00:16:30.42,-04:03:49.0,2001/8/24,42:10.4,52145.61262,1.333,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2212.b.fits,B,716,target,moving,+00:16:30.39,-04:03:41.9,2001/8/24,44:32.9,52145.61427,1.343,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2213.b.fits,B,716,target,moving,+00:16:30.37,-04:03:42.4,2001/8/24,46:50.4,52145.61586,1.352,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2214.a.fits,A,716,target,moving,+00:16:30.34,-04:03:50.0,2001/8/24,49:13.0,52145.61751,1.363,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2215.a.fits,A,716,target,moving,+00:16:30.28,-04:03:50.7,2001/8/24,51:32.4,52145.61913,1.374,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2216.b.fits,B,716,target,moving,+00:16:30.29,-04:03:43.9,2001/8/24,53:54.9,52145.62077,1.385,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2217.a.fits,A,716,target,moving,+00:16:30.25,-04:03:52.0,2001/8/24,56:21.9,52145.62248,1.397,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2218.b.fits,B,716,target,moving,+00:16:30.24,-04:03:44.6,2001/8/24,58:44.4,52145.62412,1.409,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2219.b.fits,B,716,target,moving,+00:16:30.24,-04:03:45.1,2001/8/24,01:01.9,52145.62572,1.421,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2220.a.fits,A,716,target,moving,+00:16:30.24,-04:03:52.9,2001/8/24,03:24.4,52145.62737,1.433,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2221.a.fits,A,716,target,moving,+00:16:30.24,-04:03:53.4,2001/8/24,05:41.9,52145.62896,1.446,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2222.b.fits,B,716,target,moving,+00:16:30.25,-04:03:46.3,2001/8/24,08:04.4,52145.63061,1.459,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2223.a.fits,A,land_ 93-101,standard,fixed,+01:53:17.88,+00:22:22.1,2001/8/24,13:22.1,52145.63428,1.113,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2224.b.fits,B,land_ 93-101,standard,fixed,+01:53:17.89,+00:22:29.6,2001/8/24,14:26.3,52145.63503,1.115,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2225.b.fits,B,land_ 93-101,standard,fixed,+01:53:17.88,+00:22:29.5,2001/8/24,15:23.0,52145.63568,1.116,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2226.a.fits,A,land_ 93-101,standard,fixed,+01:53:17.87,+00:22:22.1,2001/8/24,16:24.8,52145.6364,1.118,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2227.a.fits,A,land_ 93-101,standard,fixed,+01:53:17.89,+00:22:22.2,2001/8/24,17:21.4,52145.63705,1.12,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2228.b.fits,B,land_ 93-101,standard,fixed,+01:53:17.93,+00:22:29.5,2001/8/24,18:23.1,52145.63777,1.121,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2229.b.fits,B,land_ 93-101,standard,fixed,+01:53:17.91,+00:22:29.6,2001/8/24,19:19.7,52145.63842,1.123,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2230.a.fits,A,land_ 93-101,standard,fixed,+01:53:17.91,+00:22:22.1,2001/8/24,20:21.6,52145.63914,1.124,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2231.a.fits,A,land_ 93-101,standard,fixed,+01:53:17.91,+00:22:22.1,2001/8/24,21:20.4,52145.63982,1.126,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
sp8.2232.b.fits,B,land_ 93-101,standard,fixed,+01:53:17.93,+00:22:29.5,2001/8/24,22:22.2,52145.64054,1.128,3,10,spex,0.8x15,Prism,2001B028,Binzel,HD  11532,G8III/IV,HighPM*,10.36,9.71,9.583682,8.579,8.27,8.172,
flat2233.a.fits,A,flat lamp,calibration,fixed,+01:53:17.90,+00:22:22.0,2001/8/24,23:55.1,52145.64161,1.13,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2234.a.fits,A,flat lamp,calibration,fixed,+01:53:17.90,+00:22:22.0,2001/8/24,24:18.4,52145.64188,1.131,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2235.a.fits,A,flat lamp,calibration,fixed,+01:53:17.90,+00:22:22.0,2001/8/24,24:41.7,52145.64215,1.131,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2236.a.fits,A,flat lamp,calibration,fixed,+01:53:17.90,+00:22:22.0,2001/8/24,25:04.9,52145.64242,1.132,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2237.a.fits,A,flat lamp,calibration,fixed,+01:53:17.90,+00:22:22.0,2001/8/24,25:28.2,52145.64269,1.133,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
arc2238.a.fits,A,arc lamp,calibration,fixed,+01:53:17.90,+00:22:22.0,2001/8/24,25:58.2,52145.64304,1.133,0.18,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
