FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_SEP,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
spec0203.b.fits,B,4159 Freeman,target,moving,+13:22:10.29,+16:27:47.4,2001-03-12,14:37:11.986653,51980.609166512186,1.186,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0204.a.fits,A,4159 Freeman,target,moving,+13:22:10.24,+16:27:40.7,2001-03-12,14:39:50.051925,51980.61099597136,1.195,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0205.b.fits,B,4159 Freeman,target,moving,+13:22:10.19,+16:27:48.7,2001-03-12,14:42:12.424523,51980.61264380235,1.203,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0206.b.fits,B,4159 Freeman,target,moving,+13:22:10.14,+16:27:49.2,2001-03-12,14:44:29.820354,51980.61423403188,1.21,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0207.a.fits,A,4159 Freeman,target,moving,+13:22:10.10,+16:27:42.4,2001-03-12,14:46:52.230775,51980.61588230063,1.218,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0208.a.fits,A,4159 Freeman,target,moving,+13:22:09.91,+16:27:45.8,2001-03-12,15:00:52.274431,51980.62560502814,1.271,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0209.b.fits,B,4159 Freeman,target,moving,+13:22:09.88,+16:27:53.7,2001-03-12,15:03:14.681632,51980.62725325963,1.281,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0210.b.fits,B,4159 Freeman,target,moving,+13:22:09.88,+16:27:54.3,2001-03-12,15:05:32.099024,51980.628843738705,1.291,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0211.a.fits,A,4159 Freeman,target,moving,+13:22:09.88,+16:27:47.5,2001-03-12,15:07:54.467657,51980.63049152381,1.301,120.0,1,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
flat0212.a.fits,A,flat lamp,calibration,fixed,+13:22:09.87,+16:27:47.9,2001-03-12,15:11:20.105580,51980.63287159236,1.308,1.05,12,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
flat0213.a.fits,A,flat lamp,calibration,fixed,+13:22:09.85,+16:27:48.0,2001-03-12,15:11:45.896107,51980.63317009383,1.311,1.05,12,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0214.a.fits,A,arc lamp,calibration,fixed,+13:22:09.85,+16:27:48.1,2001-03-12,15:12:18.389281,51980.633546172234,1.311,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0215.a.fits,A,arc lamp,calibration,fixed,+13:22:09.84,+16:27:48.1,2001-03-12,15:12:22.647089,51980.63359545242,1.311,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0216.a.fits,A,arc lamp,calibration,fixed,+13:22:09.84,+16:27:48.1,2001-03-12,15:12:26.893364,51980.63364459912,1.312,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0217.a.fits,A,arc lamp,calibration,fixed,+13:22:09.84,+16:27:48.1,2001-03-12,15:12:31.124968,51980.63369357602,1.312,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0218.a.fits,A,arc lamp,calibration,fixed,+13:22:09.83,+16:27:48.2,2001-03-12,15:12:35.399424,51980.633743048886,1.312,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0219.a.fits,A,arc lamp,calibration,fixed,+13:22:09.84,+16:27:48.2,2001-03-12,15:12:39.687875,51980.63379268374,1.313,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
spec0220.a.fits,A,SAO120107,standard,fixed,+13:46:57.56,+06:01:39.0,2001-03-12,15:17:31.139431,51980.637165965636,1.286,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0221.b.fits,B,SAO120107,standard,fixed,+13:46:57.54,+06:01:46.5,2001-03-12,15:17:46.459655,51980.637343283044,1.287,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0222.b.fits,B,SAO120107,standard,fixed,+13:46:57.54,+06:01:46.5,2001-03-12,15:17:56.811141,51980.63746309191,1.288,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0223.a.fits,A,SAO120107,standard,fixed,+13:46:57.55,+06:01:38.9,2001-03-12,15:18:12.190216,51980.63764109046,1.289,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0224.a.fits,A,SAO120107,standard,fixed,+13:46:57.56,+06:01:38.9,2001-03-12,15:18:22.512646,51980.63776056303,1.289,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0225.b.fits,B,SAO120107,standard,fixed,+13:46:57.55,+06:01:46.5,2001-03-12,15:18:37.860801,51980.63793820371,1.291,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0226.b.fits,B,SAO120107,standard,fixed,+13:46:57.56,+06:01:46.5,2001-03-12,15:18:48.183919,51980.63805768425,1.291,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0227.a.fits,A,SAO120107,standard,fixed,+13:46:57.57,+06:01:38.9,2001-03-12,15:19:03.511380,51980.63823508542,1.292,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0228.a.fits,A,SAO120107,standard,fixed,+13:46:57.57,+06:01:38.9,2001-03-12,15:19:13.866726,51980.63835493896,1.293,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0229.b.fits,B,SAO120107,standard,fixed,+13:46:57.55,+06:01:46.4,2001-03-12,15:19:29.261976,51980.63853312472,1.294,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,4.032924,HD 120050,G5III,9.9,9.26,8.056,7.779,7.718,
spec0230.a.fits,A,SAO100819,standard,fixed,+14:01:36.47,+17:40:06.1,2001-03-12,15:26:22.750048,51980.6433188663,1.208,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0231.b.fits,B,SAO100819,standard,fixed,+14:01:36.46,+17:40:13.7,2001-03-12,15:26:28.841199,51980.64338936573,1.208,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0232.b.fits,B,SAO100819,standard,fixed,+14:01:36.47,+17:40:13.7,2001-03-12,15:26:29.746167,51980.64339983989,1.208,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0233.a.fits,A,SAO100819,standard,fixed,+14:01:36.46,+17:40:06.1,2001-03-12,15:26:35.711461,51980.64346888265,1.209,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0234.a.fits,A,SAO100819,standard,fixed,+14:01:36.46,+17:40:06.1,2001-03-12,15:26:36.640472,51980.643479635095,1.209,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0235.b.fits,B,SAO100819,standard,fixed,+14:01:36.46,+17:40:13.7,2001-03-12,15:26:42.641662,51980.64354909331,1.209,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0236.b.fits,B,SAO100819,standard,fixed,+14:01:36.46,+17:40:13.7,2001-03-12,15:26:43.524967,51980.64355931675,1.209,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0237.a.fits,A,SAO100819,standard,fixed,+14:01:36.47,+17:40:06.1,2001-03-12,15:26:49.461894,51980.64362803118,1.209,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0238.a.fits,A,SAO100819,standard,fixed,+14:01:36.46,+17:40:06.1,2001-03-12,15:26:50.362632,51980.643638456386,1.209,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0239.b.fits,B,SAO100819,standard,fixed,+14:01:36.47,+17:40:13.7,2001-03-12,15:26:56.322101,51980.64370743172,1.21,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0240.a.fits,A,SAO100819,standard,fixed,+14:01:36.47,+17:40:06.0,2001-03-12,15:28:23.064345,51980.64471139288,1.215,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0241.b.fits,B,SAO100819,standard,fixed,+14:01:36.47,+17:40:13.4,2001-03-12,15:28:31.344555,51980.644807228644,1.215,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0242.b.fits,B,SAO100819,standard,fixed,+14:01:36.47,+17:40:13.4,2001-03-12,15:28:32.286010,51980.64481812512,1.215,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0243.a.fits,A,SAO100819,standard,fixed,+14:01:36.48,+17:40:06.0,2001-03-12,15:28:38.284541,51980.64488755256,1.216,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0244.a.fits,A,SAO100819,standard,fixed,+14:01:36.48,+17:40:06.0,2001-03-12,15:28:39.229753,51980.64489849251,1.216,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0245.b.fits,B,SAO100819,standard,fixed,+14:01:36.47,+17:40:13.6,2001-03-12,15:28:45.144749,51980.644966953114,1.216,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0246.b.fits,B,SAO100819,standard,fixed,+14:01:36.48,+17:40:13.6,2001-03-12,15:28:46.063591,51980.64497758786,1.216,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0247.a.fits,A,SAO100819,standard,fixed,+14:01:36.47,+17:40:06.0,2001-03-12,15:28:51.984999,51980.64504612267,1.216,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0248.a.fits,A,SAO100819,standard,fixed,+14:01:36.48,+17:40:06.0,2001-03-12,15:28:52.991160,51980.64505776806,1.216,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0249.b.fits,B,SAO100819,standard,fixed,+14:01:36.47,+17:40:13.6,2001-03-12,15:28:58.955229,51980.64512679663,1.217,0.1,1,spex,0.5x15,Prism,2001A062,Cushing,1.104995,HD 122443,G5,7.554,6.384,3.855,3.335,3.071,
spec0250.a.fits,A,BS5996,standard,fixed,+16:07:03.15,-14:04:16.0,2001-03-12,15:34:17.733846,51980.64881636396,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0251.b.fits,B,BS5996,standard,fixed,+16:07:03.15,-14:04:08.4,2001-03-12,15:34:23.932520,51980.64888810787,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0252.b.fits,B,BS5996,standard,fixed,+16:07:03.14,-14:04:08.4,2001-03-12,15:34:25.132582,51980.648901997476,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0253.a.fits,A,BS5996,standard,fixed,+16:07:03.16,-14:04:16.1,2001-03-12,15:34:31.362712,51980.64897410546,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0254.a.fits,A,BS5996,standard,fixed,+16:07:03.15,-14:04:16.1,2001-03-12,15:34:32.554077,51980.64898789441,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0255.b.fits,B,BS5996,standard,fixed,+16:07:03.15,-14:04:08.5,2001-03-12,15:34:38.842963,51980.649060682445,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0256.b.fits,B,BS5996,standard,fixed,+16:07:03.15,-14:04:08.5,2001-03-12,15:34:40.085746,51980.6490750665,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0257.a.fits,A,BS5996,standard,fixed,+16:07:03.16,-14:04:16.1,2001-03-12,15:34:46.313231,51980.64914714388,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0258.a.fits,A,BS5996,standard,fixed,+16:07:03.15,-14:04:16.0,2001-03-12,15:34:47.474850,51980.64916058854,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0259.b.fits,B,BS5996,standard,fixed,+16:07:03.17,-14:04:08.4,2001-03-12,15:34:53.703425,51980.64923267853,1.214,0.25,1,spex,0.5x15,Prism,2001A062,Cushing,1.597795,HD 144585,G2V,6.98,6.32,5.181,4.97,4.8,
spec0260.a.fits,A,SAO159876,standard,fixed,+16:21:35.15,-13:46:39.0,2001-03-12,15:38:34.678946,51980.651790265576,1.204,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0261.b.fits,B,SAO159876,standard,fixed,+16:21:35.14,-13:46:31.4,2001-03-12,15:38:50.158480,51980.65196942685,1.204,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0262.b.fits,B,SAO159876,standard,fixed,+16:21:35.13,-13:46:31.5,2001-03-12,15:39:00.591012,51980.65209017375,1.204,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0263.a.fits,A,SAO159876,standard,fixed,+16:21:35.15,-13:46:38.9,2001-03-12,15:39:16.069260,51980.65226932014,1.204,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0264.a.fits,A,SAO159876,standard,fixed,+16:21:35.14,-13:46:38.8,2001-03-12,15:39:26.873887,51980.65239437369,1.204,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0265.b.fits,B,SAO159876,standard,fixed,+16:21:35.12,-13:46:31.4,2001-03-12,15:39:42.339740,51980.65257337662,1.205,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0266.b.fits,B,SAO159876,standard,fixed,+16:21:35.14,-13:46:31.4,2001-03-12,15:39:52.994682,51980.65269669771,1.205,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0267.a.fits,A,SAO159876,standard,fixed,+16:21:35.14,-13:46:39.0,2001-03-12,15:40:08.900450,51980.652880792244,1.205,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0268.a.fits,A,SAO159876,standard,fixed,+16:21:35.13,-13:46:39.0,2001-03-12,15:40:19.353698,51980.65300177891,1.205,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
spec0269.b.fits,B,SAO159876,standard,fixed,+16:21:35.13,-13:46:31.4,2001-03-12,15:40:34.851000,51980.65318114583,1.205,5.0,1,spex,0.5x15,Prism,2001A062,Cushing,1.469484,HD 147295,A0V,9.38,9.22,8.681,8.631,8.568,
flat0270.a.fits,A,flat lamp,calibration,fixed,+16:21:35.13,-13:46:38.9,2001-03-12,15:42:12.308719,51980.654309128695,1.206,1.05,12,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
flat0271.a.fits,A,flat lamp,calibration,fixed,+16:21:35.13,-13:46:38.9,2001-03-12,15:42:38.122575,51980.65460790017,1.206,1.05,12,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0272.a.fits,A,arc lamp,calibration,fixed,+16:21:35.13,-13:46:38.9,2001-03-12,15:43:10.520063,51980.6549828711,1.206,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0273.a.fits,A,arc lamp,calibration,fixed,+16:21:35.12,-13:46:38.9,2001-03-12,15:43:14.785038,51980.65503223424,1.206,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0274.a.fits,A,arc lamp,calibration,fixed,+16:21:35.13,-13:46:38.9,2001-03-12,15:43:19.073904,51980.65508187389,1.206,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0275.a.fits,A,arc lamp,calibration,fixed,+16:21:35.12,-13:46:38.9,2001-03-12,15:43:23.352073,51980.655131389736,1.206,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0276.a.fits,A,arc lamp,calibration,fixed,+16:21:35.13,-13:46:38.9,2001-03-12,15:43:27.644301,51980.6551810683,1.206,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
arc0277.a.fits,A,arc lamp,calibration,fixed,+16:21:35.13,-13:46:38.9,2001-03-12,15:43:31.927227,51980.655230639204,1.206,0.18,10,spex,0.5x15,Prism,2001A062,Cushing,,,,,,,,,
